,Date,GLD,SPY,TIP,VNQ
78,2019-04-24,120.47000122070312,292.2300109863281,113.19999694824219,86.30000305175781
79,2019-04-25,120.56999969482422,292.04998779296875,113.19999694824219,86.12000274658203
80,2019-04-26,121.37000274658203,293.4100036621094,113.44999694824219,86.80000305175781
81,2019-04-29,120.83000183105469,293.8699951171875,113.12999725341797,85.94999694824219
82,2019-04-30,121.19999694824219,294.0199890136719,113.31999969482422,86.7699966430664
83,2019-05-01,120.4000015258789,291.80999755859375,113.04000091552734,86.83999633789062
84,2019-05-02,119.94000244140625,291.17999267578125,112.58000183105469,86.93000030517578
85,2019-05-03,120.6500015258789,294.0299987792969,112.88999938964844,87.66999816894531
86,2019-05-06,120.80999755859375,292.82000732421875,113.05999755859375,87.38999938964844
87,2019-05-07,121.20999908447266,287.92999267578125,113.12000274658203,85.80999755859375
88,2019-05-08,120.91000366210938,287.5299987792969,112.83000183105469,85.72000122070312
89,2019-05-09,121.19999694824219,286.6600036621094,113.0199966430664,85.94000244140625
90,2019-05-10,121.43000030517578,288.1000061035156,113.2699966430664,86.86000061035156
91,2019-05-13,122.66999816894531,280.8599853515625,113.51000213623047,86.7699966430664
92,2019-05-14,122.45999908447266,283.3999938964844,113.58999633789062,87.08999633789062
93,2019-05-15,122.38999938964844,285.05999755859375,113.81999969482422,87.68000030517578
94,2019-05-16,121.51000213623047,287.70001220703125,113.63999938964844,88.02999877929688
95,2019-05-17,120.6500015258789,285.8399963378906,113.52999877929688,87.86000061035156
96,2019-05-20,120.63999938964844,283.95001220703125,113.37999725341797,86.58999633789062
97,2019-05-21,120.36000061035156,286.510009765625,113.44000244140625,87.33000183105469
98,2019-05-22,120.23999786376953,285.6300048828125,113.4800033569336,87.58999633789062
99,2019-05-23,121.16999816894531,282.1400146484375,113.72000122070312,87.79000091552734
100,2019-05-24,121.30000305175781,282.7799987792969,113.91000366210938,88.05999755859375
101,2019-05-28,120.83000183105469,280.1499938964844,113.97000122070312,87.19000244140625
102,2019-05-29,120.87000274658203,278.2699890136719,114.16999816894531,86.02999877929688
103,2019-05-30,121.69000244140625,279.0299987792969,114.55000305175781,86.38999938964844
104,2019-05-31,123.33000183105469,275.2699890136719,115.2699966430664,86.88999938964844
105,2019-06-03,125.11000061035156,274.57000732421875,114.94000244140625,87.0999984741211
106,2019-06-04,125.1500015258789,280.5299987792969,114.70999908447266,86.70999908447266
107,2019-06-05,125.47000122070312,282.9599914550781,114.77999877929688,88.5199966430664
108,2019-06-06,125.87999725341797,284.79998779296875,114.70999908447266,88.69000244140625
109,2019-06-07,126.58999633789062,287.6499938964844,115.12999725341797,89.0199966430664
110,2019-06-10,125.33000183105469,288.9700012207031,114.51000213623047,88.7300033569336
111,2019-06-11,125.18000030517578,288.8999938964844,114.36000061035156,88.97000122070312
112,2019-06-12,125.83000183105469,288.3900146484375,114.41999816894531,89.2699966430664
113,2019-06-13,126.5999984741211,289.5799865722656,114.45999908447266,89.6500015258789
114,2019-06-14,126.55999755859375,289.260009765625,114.27999877929688,89.69999694824219
115,2019-06-17,126.4800033569336,289.3699951171875,114.05999755859375,90.66000366210938
116,2019-06-18,127.12000274658203,292.3999938964844,114.52999877929688,90.56999969482422
117,2019-06-19,127.88999938964844,293.05999755859375,115.19000244140625,91.05999755859375
118,2019-06-20,131.11000061035156,295.8599853515625,115.83999633789062,91.5199966430664
119,2019-06-21,131.97999572753906,294.0,115.31999969482422,90.2300033569336
120,2019-06-24,133.94000244140625,293.6400146484375,115.54000091552734,89.91999816894531
121,2019-06-25,134.1999969482422,290.760009765625,115.33999633789062,88.58999633789062
122,2019-06-26,132.97000122070312,290.4700012207031,115.2300033569336,86.81999969482422
123,2019-06-27,132.83999633789062,291.5,115.44999694824219,87.0999984741211
124,2019-06-28,133.1999969482422,293.0,115.48999786376953,87.4000015258789
125,2019-07-01,130.6199951171875,295.6600036621094,114.63999938964844,87.36000061035156
126,2019-07-02,133.41000366210938,296.42999267578125,114.69999694824219,88.87999725341797
127,2019-07-03,133.6300048828125,298.79998779296875,115.0,89.94000244140625
128,2019-07-05,132.13999938964844,298.4599914550781,114.6500015258789,89.62000274658203
129,2019-07-08,131.2899932861328,296.82000732421875,114.66999816894531,89.94000244140625
130,2019-07-09,131.75,297.19000244140625,114.79000091552734,90.23999786376953
131,2019-07-10,133.8300018310547,298.6099853515625,114.98999786376953,90.76000213623047
132,2019-07-11,132.6999969482422,299.30999755859375,114.62999725341797,89.58000183105469
133,2019-07-12,133.52999877929688,300.6499938964844,114.83000183105469,89.45999908447266
134,2019-07-15,133.52999877929688,300.75,115.12000274658203,89.38999938964844
135,2019-07-16,132.39999389648438,299.7799987792969,114.93000030517578,89.18000030517578
136,2019-07-17,134.5800018310547,297.739990234375,115.16999816894531,88.87999725341797
137,2019-07-18,136.47999572753906,298.8299865722656,115.41000366210938,88.87999725341797
138,2019-07-19,134.47000122070312,297.1700134277344,115.2300033569336,87.43000030517578
139,2019-07-22,134.4499969482422,297.8999938964844,115.26000213623047,87.3499984741211
140,2019-07-23,133.69000244140625,300.0299987792969,115.2300033569336,88.33999633789062
141,2019-07-24,134.3699951171875,301.44000244140625,115.26000213623047,88.41000366210938
142,2019-07-25,133.4199981689453,300.0,115.06999969482422,87.88999938964844
143,2019-07-26,133.63999938964844,302.010009765625,114.98999786376953,88.29000091552734
144,2019-07-29,134.52999877929688,301.4599914550781,114.88999938964844,88.52999877929688
145,2019-07-30,134.97999572753906,300.7200012207031,115.05999755859375,89.23999786376953
146,2019-07-31,133.2100067138672,297.42999267578125,115.23999786376953,88.88999938964844
147,2019-08-01,136.41000366210938,294.8399963378906,115.38999938964844,88.88999938964844
148,2019-08-02,135.88999938964844,292.6199951171875,115.47000122070312,89.31999969482422
149,2019-08-05,137.7899932861328,283.82000732421875,115.87000274658203,87.55999755859375
150,2019-08-06,138.91000366210938,287.79998779296875,116.30000305175781,88.52999877929688
151,2019-08-07,141.02000427246094,287.9700012207031,116.36000061035156,89.38999938964844
152,2019-08-08,141.72999572753906,293.6199951171875,116.66000366210938,90.95999908447266
153,2019-08-09,141.25999450683594,291.6199951171875,116.54000091552734,90.8499984741211
154,2019-08-12,142.6300048828125,288.07000732421875,117.01000213623047,90.61000061035156
155,2019-08-13,141.77999877929688,292.54998779296875,116.81999969482422,90.73999786376953
156,2019-08-14,142.75,283.8999938964844,117.04000091552734,89.36000061035156
157,2019-08-15,143.6999969482422,284.6499938964844,117.55999755859375,90.25
158,2019-08-16,142.77999877929688,288.8500061035156,117.22000122070312,91.18000030517578
159,2019-08-19,141.11000061035156,292.3299865722656,116.77999877929688,91.83999633789062
160,2019-08-20,142.2100067138672,290.0899963378906,116.93000030517578,91.19000244140625
161,2019-08-21,141.75999450683594,292.45001220703125,116.80999755859375,91.56999969482422
162,2019-08-22,141.39999389648438,292.3599853515625,116.70999908447266,91.98999786376953
163,2019-08-23,144.1699981689453,284.8500061035156,117.37999725341797,90.69999694824219
164,2019-08-26,144.19000244140625,288.0,117.25,91.4000015258789
165,2019-08-27,145.57000732421875,286.8699951171875,117.80000305175781,91.13999938964844
166,2019-08-28,145.16000366210938,288.8900146484375,118.02999877929688,91.44000244140625
167,2019-08-29,144.1199951171875,292.5799865722656,118.0999984741211,92.1500015258789
168,2019-08-30,143.75,292.45001220703125,117.6500015258789,92.22000122070312
169,2019-09-03,145.75,290.739990234375,117.44999694824219,93.13999938964844
170,2019-09-04,146.66000366210938,294.0400085449219,117.73999786376953,93.91999816894531
171,2019-09-05,143.13999938964844,297.82000732421875,117.20999908447266,93.23999786376953
172,2019-09-06,141.9199981689453,298.04998779296875,117.30999755859375,93.44999694824219
173,2019-09-09,141.38999938964844,298.20001220703125,116.70999908447266,93.0
174,2019-09-10,140.17999267578125,298.1300048828125,116.04000091552734,92.04000091552734
175,2019-09-11,141.02999877929688,300.25,115.91000366210938,92.13999938964844
176,2019-09-12,141.32000732421875,301.2900085449219,115.81999969482422,92.62999725341797
177,2019-09-13,140.14999389648438,301.0899963378906,115.13999938964844,91.63999938964844
178,2019-09-16,141.32000732421875,300.1600036621094,115.83000183105469,92.44000244140625
179,2019-09-17,141.60000610351562,300.9200134277344,115.9800033569336,93.44000244140625
180,2019-09-18,140.7100067138672,301.1000061035156,115.62000274658203,93.12000274658203
181,2019-09-19,141.27999877929688,301.0799865722656,115.8499984741211,93.44999694824219
182,2019-09-20,142.9499969482422,298.2799987792969,116.48999786376953,93.44999694824219
183,2019-09-23,143.75,298.2099914550781,116.6500015258789,93.5999984741211
184,2019-09-24,144.50999450683594,295.8699951171875,116.91000366210938,92.6500015258789
185,2019-09-25,141.8300018310547,297.6199951171875,116.30000305175781,92.83000183105469
186,2019-09-26,141.7899932861328,297.0,116.37000274658203,93.61000061035156
187,2019-09-27,141.05999755859375,295.3999938964844,116.19000244140625,93.08999633789062
188,2019-09-30,138.8699951171875,296.7699890136719,116.29000091552734,93.25
189,2019-10-01,139.6300048828125,293.239990234375,116.31999969482422,92.37000274658203
190,2019-10-02,141.25999450683594,288.05999755859375,116.31999969482422,91.9800033569336
191,2019-10-03,141.89999389648438,290.4200134277344,116.69000244140625,92.87000274658203
192,2019-10-04,141.89999389648438,294.3500061035156,117.05000305175781,93.43000030517578
193,2019-10-07,140.69000244140625,293.0799865722656,116.7300033569336,93.2300033569336
194,2019-10-08,141.9199981689453,288.5299987792969,116.62000274658203,92.73999786376953
195,2019-10-09,142.0500030517578,291.2699890136719,116.37999725341797,92.91999816894531
196,2019-10-10,140.80999755859375,293.239990234375,116.01000213623047,93.06999969482422
197,2019-10-11,140.02999877929688,296.2799987792969,115.6500015258789,93.02999877929688
198,2019-10-14,140.58999633789062,295.95001220703125,115.83999633789062,93.06999969482422
199,2019-10-15,139.61000061035156,298.8800048828125,115.44999694824219,93.19000244140625
200,2019-10-16,140.41000366210938,298.3999938964844,115.62999725341797,93.19999694824219
201,2019-10-17,140.61000061035156,299.2799987792969,115.79000091552734,93.80999755859375
202,2019-10-18,140.4600067138672,297.9700012207031,115.97000122070312,94.52999877929688
203,2019-10-21,139.7899932861328,299.989990234375,115.5999984741211,95.25
204,2019-10-22,140.1999969482422,299.010009765625,115.94999694824219,94.97000122070312
205,2019-10-23,140.52999877929688,299.8800048828125,116.02999877929688,95.18000030517578
206,2019-10-24,141.52999877929688,300.3699951171875,116.0999984741211,94.94000244140625
207,2019-10-25,141.86000061035156,301.6000061035156,116.12000274658203,94.12999725341797
208,2019-10-28,140.63999938964844,303.29998779296875,115.55999755859375,93.55999755859375
209,2019-10-29,140.25,303.2099914550781,115.2699966430664,94.12999725341797
210,2019-10-30,141.02000427246094,304.1400146484375,115.69999694824219,94.47000122070312
211,2019-10-31,142.42999267578125,303.3299865722656,116.05999755859375,94.30000305175781
212,2019-11-01,142.55999755859375,306.1400146484375,116.20999908447266,94.27999877929688
213,2019-11-04,142.14999389648438,307.3699951171875,116.12999725341797,93.62000274658203
214,2019-11-05,139.85000610351562,307.0299987792969,115.91000366210938,92.02999877929688
215,2019-11-06,140.4499969482422,307.1000061035156,116.27999877929688,92.2300033569336
216,2019-11-07,138.27000427246094,308.17999267578125,115.62999725341797,91.30999755859375
217,2019-11-08,137.38999938964844,308.94000244140625,115.55999755859375,91.08999633789062
218,2019-11-11,137.05999755859375,308.3500061035156,115.62000274658203,91.29000091552734
219,2019-11-12,137.42999267578125,309.0,115.5999984741211,90.5999984741211
220,2019-11-13,137.97999572753906,309.1000061035156,115.69999694824219,91.43000030517578
221,2019-11-14,138.55999755859375,309.54998779296875,115.97000122070312,92.13999938964844
222,2019-11-15,138.2100067138672,311.7900085449219,115.83000183105469,92.63999938964844
223,2019-11-18,138.6199951171875,312.0199890136719,116.05999755859375,93.08999633789062
224,2019-11-19,138.69000244140625,311.92999267578125,116.2699966430664,93.25
225,2019-11-20,138.75999450683594,310.7699890136719,116.72000122070312,93.19999694824219
226,2019-11-21,138.0,310.2699890136719,116.45999908447266,91.88999938964844
227,2019-11-22,137.74000549316406,310.9599914550781,116.5,91.55000305175781
228,2019-11-25,137.0800018310547,313.3699951171875,116.62999725341797,91.83999633789062
229,2019-11-26,137.74000549316406,314.0799865722656,116.87999725341797,93.05999755859375
230,2019-11-27,137.00999450683594,315.4800109863281,116.6500015258789,93.5
231,2019-11-29,137.86000061035156,314.30999755859375,116.37999725341797,93.06999969482422
232,2019-12-02,137.7899932861328,311.6400146484375,116.11000061035156,91.66000366210938
233,2019-12-03,139.11000061035156,309.54998779296875,116.83000183105469,92.25
234,2019-12-04,138.9199981689453,311.4599914550781,116.75,92.62999725341797
235,2019-12-05,139.0,312.0199890136719,116.58000183105469,92.68000030517578
236,2019-12-06,137.6199951171875,314.8699951171875,116.5,92.87000274658203
237,2019-12-09,137.5800018310547,313.8800048828125,116.52999877929688,93.05000305175781
238,2019-12-10,137.97000122070312,313.5299987792969,116.5,92.51000213623047
239,2019-12-11,138.9199981689453,314.4200134277344,116.91000366210938,91.56999969482422
240,2019-12-12,138.42999267578125,317.1300048828125,116.33999633789062,90.33000183105469
241,2019-12-13,139.0500030517578,317.32000732421875,116.80999755859375,90.3499984741211
242,2019-12-16,139.0399932861328,319.5,116.54000091552734,91.0
243,2019-12-17,139.00999450683594,319.57000732421875,116.69999694824219,90.13999938964844
244,2019-12-18,139.02000427246094,319.5899963378906,116.56999969482422,90.2699966430664
245,2019-12-19,139.3800048828125,320.8999938964844,116.6500015258789,91.06999969482422
246,2019-12-20,139.52000427246094,320.7300109863281,116.58999633789062,91.56999969482422
247,2019-12-23,139.9499969482422,321.2200012207031,116.38999938964844,91.11000061035156
248,2019-12-24,141.27000427246094,321.2300109863281,116.52999877929688,91.3499984741211
249,2019-12-26,142.3800048828125,322.94000244140625,116.61000061035156,91.75
250,2019-12-27,142.3300018310547,322.8599853515625,116.6500015258789,92.04000091552734
251,2019-12-30,142.6300048828125,321.0799865722656,116.69000244140625,92.12999725341797
252,2019-12-31,142.89999389648438,321.8599853515625,116.56999969482422,92.79000091552734
253,2020-01-02,143.9499969482422,324.8699951171875,117.13999938964844,91.69999694824219
254,2020-01-03,145.86000061035156,322.4100036621094,117.68000030517578,92.2699966430664
255,2020-01-06,147.38999938964844,323.6400146484375,117.37999725341797,92.37999725341797
256,2020-01-07,147.97000122070312,322.7300109863281,117.0199966430664,91.3499984741211
257,2020-01-08,146.86000061035156,324.45001220703125,116.91000366210938,91.62999725341797
258,2020-01-09,146.02999877929688,326.6499938964844,116.9000015258789,91.58000183105469
259,2020-01-10,146.91000366210938,325.7099914550781,117.25,92.27999877929688
260,2020-01-13,145.82000732421875,327.95001220703125,117.2300033569336,93.38999938964844
261,2020-01-14,145.69000244140625,327.45001220703125,117.38999938964844,93.04000091552734
262,2020-01-15,146.5399932861328,328.19000244140625,117.4800033569336,93.87999725341797
263,2020-01-16,146.30999755859375,330.9200134277344,117.29000091552734,94.62999725341797
264,2020-01-17,146.5800018310547,331.95001220703125,117.0999984741211,94.72000122070312
265,2020-01-21,146.74000549316406,331.29998779296875,117.4800033569336,95.62000274658203
266,2020-01-22,146.7899932861328,331.3399963378906,117.4000015258789,94.9800033569336
267,2020-01-23,147.1199951171875,331.7200012207031,117.63999938964844,95.77999877929688
268,2020-01-24,147.97999572753906,328.7699890136719,117.9000015258789,95.44999694824219
269,2020-01-27,148.99000549316406,323.5,118.16999816894531,94.98999786376953
270,2020-01-28,147.66000366210938,326.8900146484375,117.98999786376953,95.37000274658203
271,2020-01-29,148.4600067138672,326.6199951171875,118.41999816894531,95.0199966430664
272,2020-01-30,148.47000122070312,327.67999267578125,118.55000305175781,95.08999633789062
273,2020-01-31,149.3300018310547,321.7300109863281,119.05999755859375,93.93000030517578
274,2020-02-03,148.36000061035156,324.1199951171875,118.6500015258789,94.23999786376953
275,2020-02-04,146.42999267578125,329.05999755859375,118.13999938964844,95.20999908447266
276,2020-02-05,146.61000061035156,332.8599853515625,117.79000091552734,95.2699966430664
277,2020-02-06,147.39999389648438,333.9800109863281,118.01000213623047,95.58999633789062
278,2020-02-07,147.7899932861328,332.20001220703125,118.48999786376953,95.56999969482422
279,2020-02-10,148.1699981689453,334.67999267578125,118.66999816894531,96.63999938964844
280,2020-02-11,147.66000366210938,335.260009765625,118.31999969482422,97.37000274658203
281,2020-02-12,147.5399932861328,337.4200134277344,118.19999694824219,97.94999694824219
282,2020-02-13,148.3800048828125,337.05999755859375,118.44999694824219,98.54000091552734
283,2020-02-14,149.0,337.6000061035156,118.54000091552734,99.55999755859375
284,2020-02-18,150.91000366210938,336.7300109863281,118.80000305175781,99.44999694824219
285,2020-02-19,151.7899932861328,338.3399963378906,118.75,98.11000061035156
286,2020-02-20,152.41000366210938,336.95001220703125,118.9800033569336,99.27999877929688
287,2020-02-21,154.6999969482422,333.4800109863281,119.19999694824219,99.56999969482422
288,2020-02-24,156.08999633789062,322.4200134277344,119.75,98.20999908447266
289,2020-02-25,153.3000030517578,312.6499938964844,119.55000305175781,95.55000305175781
290,2020-02-26,153.97000122070312,311.5,119.48999786376953,94.5199966430664
291,2020-02-27,154.0,297.510009765625,119.83999633789062,89.48999786376953
292,2020-02-28,148.3800048828125,296.260009765625,120.02999877929688,87.33000183105469
293,2020-03-02,149.1999969482422,309.0899963378906,120.30999755859375,91.05999755859375
294,2020-03-03,153.88999938964844,300.239990234375,121.52999877929688,90.8499984741211
295,2020-03-04,154.16000366210938,312.8599853515625,121.3499984741211,94.27999877929688
296,2020-03-05,157.49000549316406,302.4599914550781,121.7300033569336,92.26000213623047
297,2020-03-06,157.5500030517578,297.4599914550781,122.54000091552734,90.66999816894531
298,2020-03-09,157.80999755859375,274.2300109863281,120.0199966430664,83.68000030517578
299,2020-03-10,154.47999572753906,288.4200134277344,116.58000183105469,86.54000091552734
300,2020-03-11,153.92999267578125,274.3599853515625,113.94000244140625,81.33999633789062
301,2020-03-12,147.7899932861328,248.11000061035156,113.66999816894531,73.0999984741211
302,2020-03-13,143.27999877929688,269.32000732421875,114.12000274658203,79.4800033569336
303,2020-03-16,141.63999938964844,239.85000610351562,113.33000183105469,65.38999938964844
304,2020-03-17,143.55999755859375,252.8000030517578,110.16000366210938,69.16999816894531
305,2020-03-18,140.6999969482422,240.0,108.80999755859375,62.59000015258789
306,2020-03-19,138.0399932861328,240.50999450683594,110.91999816894531,62.810001373291016
307,2020-03-20,140.11000061035156,228.8000030517578,115.86000061035156,59.68000030517578
308,2020-03-23,146.3000030517578,222.9499969482422,118.04000091552734,56.90999984741211
309,2020-03-24,153.39999389648438,243.14999389648438,118.11000061035156,62.029998779296875
310,2020-03-25,151.3000030517578,246.7899932861328,119.25,65.37000274658203
311,2020-03-26,153.24000549316406,261.20001220703125,119.86000061035156,69.9800033569336
312,2020-03-27,152.25,253.4199981689453,120.25,70.05000305175781
313,2020-03-30,152.9199981689453,261.6499938964844,118.33999633789062,71.58000183105469
314,2020-03-31,148.0500030517578,257.75,117.91999816894531,69.8499984741211
315,2020-04-01,149.4499969482422,246.14999389648438,118.45999908447266,65.26000213623047
316,2020-04-02,151.89999389648438,251.8300018310547,120.2699966430664,65.4800033569336
317,2020-04-03,152.64999389648438,248.19000244140625,121.33000183105469,64.52999877929688
318,2020-04-06,156.8800048828125,264.8599853515625,121.25,69.30999755859375
319,2020-04-07,156.0399932861328,265.1300048828125,121.16999816894531,69.94999694824219
320,2020-04-08,154.64999389648438,274.0299987792969,120.33999633789062,74.72000122070312
321,2020-04-09,158.69000244140625,278.20001220703125,121.52999877929688,78.91000366210938
322,2020-04-13,161.41000366210938,275.6600036621094,121.75,75.58999633789062
323,2020-04-14,162.67999267578125,283.7900085449219,122.11000061035156,77.70999908447266
324,2020-04-15,161.85000610351562,277.760009765625,122.23999786376953,74.62999725341797
325,2020-04-16,161.7100067138672,279.1000061035156,121.18000030517578,73.77999877929688
326,2020-04-17,158.57000732421875,286.6400146484375,120.5999984741211,76.11000061035156
327,2020-04-20,159.6999969482422,281.5899963378906,120.2300033569336,73.27999877929688
328,2020-04-21,158.61000061035156,273.0400085449219,120.83999633789062,71.94999694824219
329,2020-04-22,161.72999572753906,279.1000061035156,121.56999969482422,73.05000305175781
330,2020-04-23,163.33999633789062,279.0799865722656,121.5,72.44000244140625
331,2020-04-24,162.63999938964844,282.9700012207031,122.19000244140625,72.75
332,2020-04-27,161.55999755859375,287.04998779296875,121.94999694824219,75.23999786376953
333,2020-04-28,160.83999633789062,285.7300109863281,122.37000274658203,75.86000061035156
334,2020-04-29,161.72999572753906,293.2099914550781,122.22000122070312,77.0
335,2020-04-30,158.8000030517578,290.4800109863281,121.30999755859375,76.11000061035156
336,2020-05-01,159.77999877929688,282.7900085449219,121.01000213623047,73.54000091552734
337,2020-05-04,160.33999633789062,283.57000732421875,121.12999725341797,73.18000030517578
338,2020-05-05,161.02000427246094,286.19000244140625,121.2699966430664,73.54000091552734
339,2020-05-06,158.9499969482422,284.25,120.68000030517578,72.22000122070312
340,2020-05-07,161.38999938964844,287.67999267578125,121.44000244140625,73.25
341,2020-05-08,160.4199981689453,292.44000244140625,121.4000015258789,74.98999786376953
342,2020-05-11,159.4199981689453,292.5,120.9800033569336,73.9000015258789
343,2020-05-12,160.0399932861328,286.6700134277344,121.08999633789062,70.54000091552734
344,2020-05-13,161.5800018310547,281.6000061035156,121.19999694824219,68.83000183105469
345,2020-05-14,163.00999450683594,284.9700012207031,121.33999633789062,69.06999969482422
